age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,year,date
45,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
55,housemaid,married,basic.4y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
24,student,single,university.degree,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
55,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
40,blue-collar,divorced,basic.6y,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
26,admin.,married,high.school,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
55,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,yes,2009,2009-04-01
26,admin.,married,high.school,no,yes,no,telephone,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
58,retired,divorced,high.school,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
55,technician,married,professional.course,no,yes,no,cellular,apr,mon,3,999,2,failure,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
43,services,married,professional.course,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
32,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
32,blue-collar,married,basic.9y,no,unknown,unknown,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,yes,2009,2009-04-01
35,technician,married,professional.course,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
48,admin.,single,high.school,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
40,services,married,high.school,no,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
57,blue-collar,married,high.school,no,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
34,blue-collar,married,basic.9y,unknown,yes,no,telephone,apr,mon,2,5,1,success,-1.8,93.075,-47.1,1.466,5099.1,yes,2009,2009-04-01
29,technician,single,professional.course,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,yes,2009,2009-04-01
37,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,yes,2009,2009-04-01
38,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
42,technician,married,basic.9y,no,no,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
53,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
38,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
46,blue-collar,married,basic.9y,unknown,yes,no,telephone,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
51,admin.,divorced,professional.course,no,no,yes,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,2009,2009-04-01
56,management,married,university.degree,no,no,no,cellular,apr,tue,5,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
60,retired,divorced,basic.4y,no,no,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
19,student,single,basic.9y,no,no,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
32,technician,single,university.degree,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
57,blue-collar,married,high.school,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
39,technician,married,basic.6y,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
43,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
43,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
35,admin.,married,high.school,no,no,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
34,admin.,single,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
44,technician,divorced,professional.course,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
39,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
35,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
41,admin.,married,university.degree,no,yes,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
22,student,single,high.school,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
41,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
41,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
40,blue-collar,married,basic.9y,no,no,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
46,admin.,divorced,high.school,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
45,services,married,professional.course,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,self-employed,married,professional.course,unknown,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
39,self-employed,married,professional.course,no,no,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
57,blue-collar,married,high.school,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
36,admin.,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
47,blue-collar,single,basic.4y,unknown,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
45,management,divorced,university.degree,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
34,admin.,single,high.school,no,yes,yes,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
41,admin.,married,basic.6y,unknown,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
46,technician,married,basic.6y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
32,technician,single,university.degree,no,no,no,cellular,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
40,technician,married,professional.course,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
31,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,technician,married,professional.course,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
39,admin.,married,high.school,no,yes,no,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
66,retired,single,university.degree,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
42,technician,divorced,professional.course,no,yes,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
19,student,single,basic.9y,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
41,blue-collar,married,basic.9y,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
42,technician,divorced,professional.course,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
34,management,married,university.degree,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
28,student,single,university.degree,no,yes,no,cellular,apr,tue,3,11,2,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
32,admin.,single,university.degree,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
72,retired,married,basic.4y,no,unknown,unknown,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
72,retired,married,basic.4y,no,no,no,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
38,services,divorced,high.school,unknown,yes,no,cellular,apr,tue,1,2,1,success,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
31,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
36,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
32,technician,single,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
45,services,married,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
38,services,divorced,high.school,unknown,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
45,services,married,high.school,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
38,services,divorced,high.school,unknown,yes,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
43,admin.,single,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
57,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
35,unemployed,divorced,university.degree,no,yes,yes,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
35,unemployed,divorced,university.degree,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,retired,single,basic.4y,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
46,services,married,unknown,no,yes,no,cellular,apr,tue,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
25,student,single,high.school,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
36,self-employed,single,university.degree,no,no,yes,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
39,technician,married,basic.6y,no,no,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
44,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,services,married,high.school,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,8,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
41,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
59,services,married,high.school,no,yes,no,cellular,apr,tue,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
44,services,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
44,services,divorced,high.school,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
44,services,divorced,high.school,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,2009,2009-04-01
38,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
38,blue-collar,married,basic.4y,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
38,admin.,divorced,high.school,no,no,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
33,blue-collar,single,professional.course,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
55,technician,married,high.school,no,yes,yes,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
59,retired,married,basic.4y,no,no,no,telephone,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
43,admin.,single,high.school,no,no,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
36,entrepreneur,married,high.school,no,yes,no,cellular,apr,tue,7,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
44,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,2009,2009-04-01
27,technician,married,professional.course,no,yes,yes,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,technician,single,basic.9y,no,no,yes,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
46,services,married,high.school,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
25,student,single,high.school,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
25,student,single,high.school,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
34,services,married,high.school,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
43,technician,single,professional.course,unknown,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
40,housemaid,married,basic.9y,no,yes,yes,telephone,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
32,technician,single,university.degree,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
55,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,admin.,single,university.degree,no,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
55,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
61,retired,married,university.degree,no,yes,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
46,blue-collar,divorced,basic.9y,no,no,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
48,technician,married,professional.course,no,no,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
29,technician,married,university.degree,no,yes,no,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
32,technician,single,university.degree,no,no,no,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,technician,single,basic.9y,no,yes,no,telephone,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
25,unemployed,single,professional.course,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
25,unemployed,single,professional.course,no,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
49,blue-collar,divorced,basic.4y,unknown,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
27,technician,single,basic.9y,no,no,yes,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
37,technician,married,university.degree,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
29,blue-collar,single,high.school,no,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
39,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,wed,6,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
34,services,married,high.school,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
39,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,wed,4,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
46,blue-collar,divorced,basic.6y,unknown,no,no,cellular,apr,wed,5,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
38,admin.,married,high.school,no,no,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
48,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,3,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
36,management,married,university.degree,no,no,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
36,housemaid,married,basic.9y,no,yes,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
63,retired,married,unknown,no,no,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
63,retired,married,unknown,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
37,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,1,5,1,success,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
50,admin.,married,university.degree,no,unknown,unknown,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
39,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
47,unemployed,divorced,basic.9y,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
63,retired,married,unknown,no,no,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
28,admin.,married,university.degree,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
51,admin.,single,university.degree,no,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
29,admin.,married,university.degree,no,yes,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
47,entrepreneur,married,high.school,no,no,yes,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes,2009,2009-04-01
29,technician,married,university.degree,no,unknown,unknown,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
31,services,married,high.school,no,no,yes,cellular,apr,wed,6,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
36,management,married,university.degree,no,no,yes,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,2009,2009-04-01
